,scaled_input_duration_in_month,scaled_input_credit_amount,scaled_input_installment_as_income_perc,scaled_input_present_res_since,scaled_input_age,scaled_input_credits_this_bank,scaled_input_people_under_maintenance,scaled_input_account_check_status,scaled_input_credit_history,scaled_input_purpose,scaled_input_savings,scaled_input_present_emp_since,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_property,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_job,scaled_input_telephone,scaled_input_foreign_worker,scaled_input_default,origin_input_duration_in_month,origin_input_credit_amount,origin_input_installment_as_income_perc,origin_input_present_res_since,origin_input_age,origin_input_credits_this_bank,origin_input_people_under_maintenance,origin_input_account_check_status,origin_input_credit_history,origin_input_purpose,origin_input_savings,origin_input_present_emp_since,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_property,origin_input_other_installment_plans,origin_input_housing,origin_input_job,origin_input_telephone,origin_input_foreign_worker,origin_input_default,scaled_cf_duration_in_month,scaled_cf_credit_amount,scaled_cf_installment_as_income_perc,scaled_cf_present_res_since,scaled_cf_age,scaled_cf_credits_this_bank,scaled_cf_people_under_maintenance,scaled_cf_account_check_status,scaled_cf_credit_history,scaled_cf_purpose,scaled_cf_savings,scaled_cf_present_emp_since,scaled_cf_personal_status_sex,scaled_cf_other_debtors,scaled_cf_property,scaled_cf_other_installment_plans,scaled_cf_housing,scaled_cf_job,scaled_cf_telephone,scaled_cf_foreign_worker,scaled_cf_default,origin_cf_duration_in_month,origin_cf_credit_amount,origin_cf_installment_as_income_perc,origin_cf_present_res_since,origin_cf_age,origin_cf_credits_this_bank,origin_cf_people_under_maintenance,origin_cf_account_check_status,origin_cf_credit_history,origin_cf_purpose,origin_cf_savings,origin_cf_present_emp_since,origin_cf_personal_status_sex,origin_cf_other_debtors,origin_cf_property,origin_cf_other_installment_plans,origin_cf_housing,origin_cf_job,origin_cf_telephone,origin_cf_foreign_worker,origin_cf_default,running_time,Found,ground_truth,prediction
0,0.1176470588235294,0.05227247716518102,1.0,1.0,0.07142857142857145,0.0,0.0,< 0 DM,existing credits paid back duly till now,(vacation - does not exist?),unknown/ no savings account,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,rent,skilled employee / official,"yes, registered under the customers name ",yes,Y,11.999999999999998,1200.0,4.0,4.0,23.0,1.0,1.0,< 0 DM,existing credits paid back duly till now,(vacation - does not exist?),unknown/ no savings account,1 <= ... < 4 years,female : divorced/separated/married,none,if not A121 : building society savings agreement/ life insurance,bank,rent,skilled employee / official,"yes, registered under the customers name ",yes,Y,0.0,0.0,1.0,1.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,4.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.478153228759766,Y,N,Y
0,0.1176470588235294,0.06399251678221635,0.6666666666666667,0.3333333333333333,0.6428571428571428,0.0,0.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,11.999999999999998,1413.0,3.0,2.0,54.99999999999999,1.0,1.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.40395188331604,N,N,N
0,0.1176470588235294,0.06399251678221635,0.6666666666666667,0.3333333333333333,0.6428571428571428,0.0,0.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,11.999999999999998,1413.0,3.0,2.0,54.99999999999999,1.0,1.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.234039306640625,N,N,N
0,0.1176470588235294,0.06399251678221635,0.6666666666666667,0.3333333333333333,0.6428571428571428,0.0,0.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,11.999999999999998,1413.0,3.0,2.0,54.99999999999999,1.0,1.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.252845764160156,N,N,N
0,0.1176470588235294,0.06399251678221635,0.6666666666666667,0.3333333333333333,0.6428571428571428,0.0,0.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,11.999999999999998,1413.0,3.0,2.0,54.99999999999999,1.0,1.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.32630777359009,N,N,N
0,0.1176470588235294,0.06399251678221635,0.6666666666666667,0.3333333333333333,0.6428571428571428,0.0,0.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,11.999999999999998,1413.0,3.0,2.0,54.99999999999999,1.0,1.0,no checking account,existing credits paid back duly till now,car (used),.. >= 1000 DM ,4 <= ... < 7 years,male : single,none,if not A121 : building society savings agreement/ life insurance,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.67189645767212,N,N,N
0,0.47058823529411764,0.7740728513260702,1.0,0.3333333333333333,0.6785714285714286,0.0,0.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,36.0,14318.0,4.0,2.0,57.0,1.0,1.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,1.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.457725286483765,Y,Y,Y
0,0.47058823529411764,0.7740728513260702,1.0,0.3333333333333333,0.6785714285714286,0.0,0.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,36.0,14318.0,4.0,2.0,57.0,1.0,1.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,1.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.462289810180664,Y,Y,Y
0,0.47058823529411764,0.7740728513260702,1.0,0.3333333333333333,0.6785714285714286,0.0,0.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,36.0,14318.0,4.0,2.0,57.0,1.0,1.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,1.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.45132255554199,Y,Y,Y
0,0.47058823529411764,0.7740728513260702,1.0,0.3333333333333333,0.6785714285714286,0.0,0.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,36.0,14318.0,4.0,2.0,57.0,1.0,1.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,1.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.70488905906677,Y,Y,Y
0,0.47058823529411764,0.7740728513260702,1.0,0.3333333333333333,0.6785714285714286,0.0,0.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,36.0,14318.0,4.0,2.0,57.0,1.0,1.0,0 <= ... < 200 DM,existing credits paid back duly till now,car (new),... < 100 DM,.. >= 7 years,male : single,none,unknown / no property,none,for free,management/ self-employed/ highly qualified employee/ officer,"yes, registered under the customers name ",yes,Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,1.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.5383460521698,Y,Y,Y
0,0.07352941176470588,0.057114559260482006,0.6666666666666667,1.0,0.5178571428571428,0.3333333333333333,1.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,9.0,1288.0,3.0,4.0,47.99999999999999,2.0,2.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.332640171051025,N,N,N
0,0.07352941176470588,0.057114559260482006,0.6666666666666667,1.0,0.5178571428571428,0.3333333333333333,1.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,9.0,1288.0,3.0,4.0,47.99999999999999,2.0,2.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.70882320404053,N,N,N
0,0.07352941176470588,0.057114559260482006,0.6666666666666667,1.0,0.5178571428571428,0.3333333333333333,1.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,9.0,1288.0,3.0,4.0,47.99999999999999,2.0,2.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5741491317749,N,N,N
0,0.07352941176470588,0.057114559260482006,0.6666666666666667,1.0,0.5178571428571428,0.3333333333333333,1.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,9.0,1288.0,3.0,4.0,47.99999999999999,2.0,2.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.71210074424744,N,N,N
0,0.07352941176470588,0.057114559260482006,0.6666666666666667,1.0,0.5178571428571428,0.3333333333333333,1.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,9.0,1288.0,3.0,4.0,47.99999999999999,2.0,2.0,< 0 DM,critical account/ other credits existing (not at this bank),education,100 <= ... < 500 DM,.. >= 7 years,male : single,guarantor,real estate,none,own,skilled employee / official,none,no,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.77773094177246,N,N,N
0,0.2941176470588235,0.07015516672169032,1.0,0.6666666666666667,0.26785714285714285,0.0,1.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,23.999999999999996,1525.0,4.0,3.0,34.0,1.0,2.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.72467041015625,N,N,N
0,0.2941176470588235,0.07015516672169032,1.0,0.6666666666666667,0.26785714285714285,0.0,1.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,23.999999999999996,1525.0,4.0,3.0,34.0,1.0,2.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33998394012451,N,N,N
0,0.2941176470588235,0.07015516672169032,1.0,0.6666666666666667,0.26785714285714285,0.0,1.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,23.999999999999996,1525.0,4.0,3.0,34.0,1.0,2.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.37957715988159,N,N,N
0,0.2941176470588235,0.07015516672169032,1.0,0.6666666666666667,0.26785714285714285,0.0,1.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,23.999999999999996,1525.0,4.0,3.0,34.0,1.0,2.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.49722981452942,N,N,N
0,0.2941176470588235,0.07015516672169032,1.0,0.6666666666666667,0.26785714285714285,0.0,1.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,23.999999999999996,1525.0,4.0,3.0,34.0,1.0,2.0,no checking account,existing credits paid back duly till now,car (new),.. >= 1000 DM ,4 <= ... < 7 years,female : divorced/separated/married,none,"if not A121/A122 : car or other, not in attribute 6",none,own,skilled employee / official,"yes, registered under the customers name ",yes,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.63685154914856,N,N,N
0,0.20588235294117646,0.10311433916584131,1.0,1.0,0.0892857142857143,0.3333333333333333,0.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,18.0,2124.0,4.0,4.0,24.0,2.0,1.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,0.0,0.0,1.0,1.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,4.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.081538677215576,Y,Y,Y
0,0.20588235294117646,0.10311433916584131,1.0,1.0,0.0892857142857143,0.3333333333333333,0.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,18.0,2124.0,4.0,4.0,24.0,2.0,1.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,0.0,0.0,1.0,1.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,4.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.243353605270386,Y,Y,Y
0,0.20588235294117646,0.10311433916584131,1.0,1.0,0.0892857142857143,0.3333333333333333,0.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,18.0,2124.0,4.0,4.0,24.0,2.0,1.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,0.0,0.0,1.0,1.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,4.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.46157383918762,Y,Y,Y
0,0.20588235294117646,0.10311433916584131,1.0,1.0,0.0892857142857143,0.3333333333333333,0.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,18.0,2124.0,4.0,4.0,24.0,2.0,1.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,0.0,0.0,1.0,1.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,4.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.20222616195679,Y,Y,Y
0,0.20588235294117646,0.10311433916584131,1.0,1.0,0.0892857142857143,0.3333333333333333,0.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,18.0,2124.0,4.0,4.0,24.0,2.0,1.0,< 0 DM,critical account/ other credits existing (not at this bank),radio/television,... < 100 DM,1 <= ... < 4 years,female : divorced/separated/married,none,real estate,none,rent,skilled employee / official,none,yes,Y,0.0,0.0,1.0,1.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,4.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.864253759384155,Y,Y,Y
0,0.38235294117647056,0.2200396170353252,1.0,0.3333333333333333,0.16071428571428575,0.3333333333333333,0.0,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,unemployed,male : married/widowed,none,"if not A121/A122 : car or other, not in attribute 6",none,own,management/ self-employed/ highly qualified employee/ officer,none,yes,Y,30.0,4249.0,4.0,2.0,28.0,2.0,1.0,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,unemployed,male : married/widowed,none,"if not A121/A122 : car or other, not in attribute 6",none,own,management/ self-employed/ highly qualified employee/ officer,none,yes,Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,1.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.86167097091675,Y,Y,Y
0,0.38235294117647056,0.2200396170353252,1.0,0.3333333333333333,0.16071428571428575,0.3333333333333333,0.0,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,unemployed,male : married/widowed,none,"if not A121/A122 : car or other, not in attribute 6",none,own,management/ self-employed/ highly qualified employee/ officer,none,yes,Y,30.0,4249.0,4.0,2.0,28.0,2.0,1.0,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,unemployed,male : married/widowed,none,"if not A121/A122 : car or other, not in attribute 6",none,own,management/ self-employed/ highly qualified employee/ officer,none,yes,Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,1.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.49751043319702,Y,Y,Y
0,0.38235294117647056,0.2200396170353252,1.0,0.3333333333333333,0.16071428571428575,0.3333333333333333,0.0,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,unemployed,male : married/widowed,none,"if not A121/A122 : car or other, not in attribute 6",none,own,management/ self-employed/ highly qualified employee/ officer,none,yes,Y,30.0,4249.0,4.0,2.0,28.0,2.0,1.0,0 <= ... < 200 DM,critical account/ other credits existing (not at this bank),car (new),... < 100 DM,unemployed,male : married/widowed,none,"if not A121/A122 : car or other, not in attribute 6",none,own,management/ self-employed/ highly qualified employee/ officer,none,yes,Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,4.0,250.0,4.0,1.0,19.0,1.0,1.0,no checking account,delay in paying off in the past,business,500 <= ... < 1000 DM ,... < 1 year ,male : single,co-applicant,"if not A121/A122 : car or other, not in attribute 6",none,own,unskilled - resident,none,yes,Y,33.5015606880188,Y,Y,Y
